session_id,user_id,session_start,session_end,device_id,browser,traffic_source,events_count
S005090,U01656,2025-10-30 14:24:29.390338,2025-10-30 14:30:27.390338,D1,Safari,Facebook,1
S005091,U01941,2025-10-30 15:34:06.390338,2025-10-30 15:36:44.390338,D3,Safari,Google,1
S005092,U01689,2025-10-30 19:05:55.390338,2025-10-30 19:35:57.390338,D3,Safari,Facebook,4
S005093,U00491,2025-10-30 14:11:48.390338,2025-10-30 14:20:27.390338,D3,Firefox,Email,4
S005094,U01847,2025-10-30 15:42:09.390338,2025-10-30 15:58:15.390338,D2,Edge,Direct,3
S005095,U00203,2025-10-31 02:44:32.390338,2025-10-31 03:07:19.390338,D1,Edge,Organic,3
S005096,U00966,2025-10-30 11:04:18.390338,2025-10-30 11:26:29.390338,D2,Safari,Email,3
S005097,U01016,2025-10-31 03:14:58.390338,2025-10-31 03:29:48.390338,D1,Edge,Google,4
S005098,U01507,2025-10-30 05:12:19.390338,2025-10-30 05:24:52.390338,D2,Edge,Google,2
S005099,U00518,2025-10-30 08:08:29.390338,2025-10-30 08:13:40.390338,D3,Firefox,Organic,1
S005100,U00653,2025-10-30 03:38:02.390338,2025-10-30 03:55:52.390338,D3,Firefox,Direct,2
S005101,U00601,2025-10-30 15:54:37.390338,2025-10-30 16:09:10.390338,D3,Safari,Direct,4
S005102,U01244,2025-10-30 19:55:28.390338,2025-10-30 20:09:59.390338,D1,Chrome,Google,3
S005103,U00389,2025-10-30 20:31:29.390338,2025-10-30 20:42:19.390338,D3,Firefox,Google,2
S005104,U01914,2025-10-30 20:21:01.390338,2025-10-30 20:47:21.390338,D1,Edge,Facebook,3
S005105,U00528,2025-10-30 07:57:19.390338,2025-10-30 08:17:23.390338,D1,Edge,Direct,4
S005106,U00440,2025-10-30 16:34:23.390338,2025-10-30 16:46:48.390338,D1,Chrome,Direct,3
S005107,U01562,2025-10-30 09:35:19.390338,2025-10-30 09:39:22.390338,D3,Chrome,Google,1
S005108,U01969,2025-10-30 12:56:43.390338,2025-10-30 13:12:45.390338,D3,Edge,Organic,3
S005109,U01949,2025-10-30 05:07:35.390338,2025-10-30 05:14:26.390338,D2,Firefox,Direct,2
S005110,U00192,2025-10-30 04:20:45.390338,2025-10-30 04:35:48.390338,D1,Edge,Organic,2
S005111,U01452,2025-10-31 01:33:30.390338,2025-10-31 01:46:32.390338,D1,Firefox,Facebook,2
S005112,U01049,2025-10-30 12:57:17.390338,2025-10-30 13:08:34.390338,D1,Chrome,Facebook,2
S005113,U01702,2025-10-30 11:50:40.390338,2025-10-30 12:04:00.390338,D3,Safari,Organic,2
S005114,U00636,2025-10-30 10:21:31.390338,2025-10-30 10:36:50.390338,D1,Edge,Email,2
S005115,U00823,2025-10-30 07:21:34.390338,2025-10-30 07:32:13.390338,D2,Firefox,Google,2
S005116,U01859,2025-10-30 23:02:02.390338,2025-10-30 23:25:27.390338,D1,Firefox,Direct,4
S005117,U00124,2025-10-30 19:17:36.390338,2025-10-30 19:34:32.390338,D1,Edge,Direct,3
S005118,U01329,2025-10-30 11:28:58.390338,2025-10-30 12:00:16.390338,D3,Safari,Email,5
S005119,U01090,2025-10-30 23:43:07.390338,2025-10-30 23:59:10.390338,D3,Edge,Organic,3
S005120,U00124,2025-10-30 05:02:05.390338,2025-10-30 05:17:11.390338,D1,Safari,Organic,3
S005121,U00117,2025-10-30 08:07:29.390338,2025-10-30 08:26:43.390338,D3,Chrome,Facebook,3
S005122,U01349,2025-10-30 11:28:04.390338,2025-10-30 11:38:58.390338,D3,Firefox,Direct,3
S005123,U00518,2025-10-30 16:16:16.390338,2025-10-30 16:42:11.390338,D3,Edge,Email,5
S005124,U01900,2025-10-30 16:57:18.390338,2025-10-30 17:09:01.390338,D2,Safari,Email,2
S005125,U01317,2025-10-30 12:44:02.390338,2025-10-30 12:53:52.390338,D3,Firefox,Direct,4
S005126,U00734,2025-10-30 20:11:34.390338,2025-10-30 20:23:53.390338,D2,Safari,Direct,3
S005127,U01727,2025-10-30 14:31:08.390338,2025-10-30 14:39:59.390338,D3,Chrome,Organic,3
S005128,U00188,2025-10-30 22:28:25.390338,2025-10-30 22:40:31.390338,D3,Firefox,Organic,2
S005129,U01777,2025-10-30 13:47:13.390338,2025-10-30 14:10:17.390338,D1,Firefox,Facebook,4
S005130,U01941,2025-10-30 13:16:44.390338,2025-10-30 13:30:17.390338,D3,Firefox,Google,3
S005131,U00347,2025-10-30 08:09:20.390338,2025-10-30 08:13:10.390338,D2,Chrome,Google,3
S005132,U00724,2025-10-30 05:43:24.390338,2025-10-30 05:49:08.390338,D3,Firefox,Google,2
S005133,U00660,2025-10-31 00:57:54.390338,2025-10-31 01:21:32.390338,D1,Firefox,Email,4
S005134,U00350,2025-10-30 06:54:42.390338,2025-10-30 07:06:56.390338,D1,Chrome,Google,3
S005135,U00530,2025-10-30 17:01:55.390338,2025-10-30 17:16:48.390338,D3,Firefox,Organic,3
S005136,U01708,2025-10-31 05:51:35.390338,2025-10-31 06:13:06.390338,D3,Safari,Email,4
S005137,U01572,2025-10-31 08:20:46.390338,2025-10-31 08:43:21.390338,D3,Edge,Facebook,3
S005138,U00279,2025-10-31 08:17:09.390338,2025-10-31 08:34:45.390338,D2,Safari,Facebook,3
S005139,U00274,2025-10-31 14:17:10.390338,2025-10-31 14:21:40.390338,D2,Safari,Organic,2
S005140,U00434,2025-10-31 10:40:08.390338,2025-10-31 11:08:12.390338,D1,Edge,Direct,4
S005141,U01953,2025-10-31 15:22:15.390338,2025-10-31 15:31:36.390338,D3,Chrome,Organic,2
S005142,U01935,2025-10-31 15:30:00.390338,2025-10-31 15:39:06.390338,D1,Safari,Organic,2
S005143,U01553,2025-10-31 08:07:56.390338,2025-10-31 08:15:40.390338,D2,Safari,Organic,3
S005144,U00334,2025-10-31 19:13:51.390338,2025-10-31 19:34:56.390338,D3,Safari,Email,3
S005145,U01717,2025-10-31 13:52:16.390338,2025-10-31 14:03:54.390338,D2,Firefox,Google,2
S005146,U01540,2025-11-01 03:04:25.390338,2025-11-01 03:29:46.390338,D1,Safari,Direct,3
S005147,U00814,2025-10-31 11:48:59.390338,2025-10-31 12:14:08.390338,D1,Firefox,Direct,4
S005148,U01310,2025-10-31 08:29:23.390338,2025-10-31 08:38:16.390338,D3,Firefox,Organic,2
S005149,U01804,2025-11-01 02:13:17.390338,2025-11-01 02:23:52.390338,D2,Chrome,Google,3
S005150,U01507,2025-10-31 17:50:53.390338,2025-10-31 18:10:29.390338,D3,Chrome,Email,3
S005151,U01739,2025-10-31 15:16:09.390338,2025-10-31 15:22:02.390338,D3,Firefox,Facebook,2
S005152,U00946,2025-10-31 05:52:56.390338,2025-10-31 06:08:34.390338,D3,Chrome,Organic,3
S005153,U00753,2025-10-31 20:55:42.390338,2025-10-31 21:07:08.390338,D3,Firefox,Organic,2
S005154,U00356,2025-10-31 14:55:23.390338,2025-10-31 15:07:15.390338,D3,Edge,Direct,3
S005155,U01142,2025-10-31 10:21:34.390338,2025-10-31 10:34:53.390338,D1,Safari,Direct,3
S005156,U01490,2025-11-01 02:58:10.390338,2025-11-01 03:19:29.390338,D3,Edge,Google,3
S005157,U01469,2025-11-01 02:17:07.390338,2025-11-01 02:31:08.390338,D2,Chrome,Email,2
S005158,U01447,2025-10-31 07:17:08.390338,2025-10-31 07:33:05.390338,D2,Chrome,Direct,3
S005159,U00813,2025-10-31 06:24:36.390338,2025-10-31 06:35:39.390338,D1,Firefox,Google,2
S005160,U01199,2025-10-31 16:33:57.390338,2025-10-31 17:04:23.390338,D1,Firefox,Organic,4
S005161,U00479,2025-10-31 12:23:51.390338,2025-10-31 12:39:22.390338,D2,Firefox,Organic,3
S005162,U01961,2025-10-31 11:14:16.390338,2025-10-31 11:17:58.390338,D1,Safari,Direct,3
S005163,U01666,2025-10-31 23:56:56.390338,2025-11-01 00:11:21.390338,D2,Firefox,Direct,3
S005164,U01606,2025-10-31 13:45:14.390338,2025-10-31 14:01:38.390338,D1,Safari,Organic,2
S005165,U01886,2025-10-31 11:42:55.390338,2025-10-31 12:00:44.390338,D2,Safari,Direct,4
S005166,U00320,2025-10-31 09:58:52.390338,2025-10-31 10:04:30.390338,D2,Edge,Facebook,1
S005167,U00575,2025-11-01 01:59:28.390338,2025-11-01 02:09:21.390338,D3,Chrome,Organic,3
S005168,U01474,2025-10-31 10:38:40.390338,2025-10-31 10:53:43.390338,D1,Edge,Organic,3
S005169,U01843,2025-10-31 06:44:24.390338,2025-10-31 06:49:16.390338,D2,Edge,Google,2
S005170,U00381,2025-10-31 05:20:45.390338,2025-10-31 05:33:25.390338,D3,Firefox,Google,3
S005171,U00166,2025-10-31 07:02:47.390338,2025-10-31 07:11:39.390338,D3,Edge,Facebook,1
S005172,U00544,2025-11-01 00:46:36.390338,2025-11-01 00:55:33.390338,D3,Safari,Direct,1
S005173,U00967,2025-10-31 21:52:34.390338,2025-10-31 22:06:40.390338,D2,Firefox,Organic,2
S005174,U01468,2025-10-31 09:52:05.390338,2025-10-31 09:56:30.390338,D1,Edge,Facebook,1
S005175,U00907,2025-10-31 20:20:49.390338,2025-10-31 20:37:45.390338,D3,Safari,Direct,3
S005176,U00087,2025-10-31 16:47:48.390338,2025-10-31 17:12:28.390338,D2,Firefox,Direct,3
S005177,U01734,2025-10-31 14:34:52.390338,2025-10-31 14:43:33.390338,D2,Firefox,Direct,2
S005178,U00970,2025-11-01 01:25:16.390338,2025-11-01 01:50:20.390338,D2,Edge,Direct,4
S005179,U00805,2025-10-31 18:36:16.390338,2025-10-31 18:56:54.390338,D2,Safari,Direct,4
S005180,U00966,2025-10-31 06:06:08.390338,2025-10-31 06:18:52.390338,D1,Edge,Facebook,3
S005181,U01121,2025-10-31 18:41:58.390338,2025-10-31 19:00:53.390338,D1,Firefox,Email,4
S005182,U01278,2025-11-01 01:53:11.390338,2025-11-01 02:06:56.390338,D1,Edge,Google,3
S005183,U01836,2025-10-31 20:18:43.390338,2025-10-31 20:48:53.390338,D2,Firefox,Facebook,4
S005184,U00239,2025-11-01 00:54:42.390338,2025-11-01 00:59:22.390338,D3,Chrome,Direct,2
S005185,U00922,2025-10-31 13:39:39.390338,2025-10-31 13:43:27.390338,D2,Firefox,Direct,2
S005186,U01921,2025-10-31 21:43:14.390338,2025-10-31 21:56:32.390338,D2,Safari,Facebook,2
S005187,U00089,2025-10-31 13:19:17.390338,2025-10-31 13:34:44.390338,D3,Safari,Facebook,3
S005188,U01169,2025-11-01 01:38:52.390338,2025-11-01 01:48:22.390338,D2,Safari,Direct,2
S005189,U01746,2025-11-01 01:53:21.390338,2025-11-01 01:59:13.390338,D1,Safari,Direct,1
S005190,U01129,2025-10-31 05:09:16.390338,2025-10-31 05:30:40.390338,D1,Safari,Email,4
S005191,U01488,2025-10-31 20:37:11.390338,2025-10-31 21:00:21.390338,D1,Edge,Google,4
S005192,U01814,2025-11-01 02:42:05.390338,2025-11-01 02:55:55.390338,D3,Edge,Organic,2
S005193,U01937,2025-10-31 15:48:25.390338,2025-10-31 16:06:13.390338,D2,Safari,Facebook,3
S005194,U00245,2025-10-31 16:25:18.390338,2025-10-31 16:57:51.390338,D3,Safari,Direct,4
S005195,U00065,2025-10-31 23:05:14.390338,2025-10-31 23:10:51.390338,D1,Edge,Organic,2
S005196,U00845,2025-10-31 08:19:48.390338,2025-10-31 08:24:27.390338,D2,Safari,Google,2
S005197,U00630,2025-11-01 00:16:08.390338,2025-11-01 00:24:03.390338,D2,Safari,Organic,2
S005198,U01939,2025-10-31 09:33:46.390338,2025-10-31 09:48:29.390338,D3,Firefox,Email,4
S005199,U01789,2025-10-31 11:40:30.390338,2025-10-31 11:53:47.390338,D3,Edge,Google,2
S005200,U00952,2025-10-31 03:32:52.390338,2025-10-31 03:55:55.390338,D1,Chrome,Facebook,3
S005201,U00377,2025-10-31 09:03:38.390338,2025-10-31 09:21:22.390338,D1,Safari,Organic,3
S005202,U00673,2025-10-31 15:53:35.390338,2025-10-31 16:17:52.390338,D1,Safari,Facebook,3
S005203,U01414,2025-10-31 22:31:38.390338,2025-10-31 22:46:41.390338,D2,Firefox,Direct,3
S005204,U01500,2025-10-31 12:31:02.390338,2025-10-31 12:50:13.390338,D1,Firefox,Direct,4
S005205,U01031,2025-11-01 01:54:42.390338,2025-11-01 02:01:37.390338,D3,Chrome,Organic,2
S005206,U00207,2025-10-31 05:30:25.390338,2025-10-31 05:38:54.390338,D3,Firefox,Organic,3
S005207,U00544,2025-10-31 20:49:36.390338,2025-10-31 21:02:24.390338,D3,Chrome,Direct,3
S005208,U00242,2025-10-31 16:44:46.390338,2025-10-31 16:47:42.390338,D3,Edge,Direct,1
S005209,U00955,2025-11-01 00:10:35.390338,2025-11-01 00:24:17.390338,D3,Chrome,Facebook,3
S005210,U00919,2025-10-31 10:07:54.390338,2025-10-31 10:22:11.390338,D2,Safari,Facebook,2
S005211,U01810,2025-10-31 14:29:31.390338,2025-10-31 14:54:01.390338,D2,Edge,Organic,3
S005212,U00742,2025-11-01 00:18:55.390338,2025-11-01 00:29:31.390338,D3,Firefox,Facebook,2
S005213,U00575,2025-10-31 10:04:05.390338,2025-10-31 10:23:49.390338,D3,Chrome,Organic,4
S005214,U00759,2025-10-31 12:47:11.390338,2025-10-31 13:12:15.390338,D1,Chrome,Email,4
S005215,U01719,2025-10-31 17:04:25.390338,2025-10-31 17:17:55.390338,D1,Firefox,Direct,2
S005216,U01432,2025-10-31 06:11:14.390338,2025-10-31 06:26:25.390338,D3,Edge,Direct,3
S005217,U00130,2025-10-31 21:50:31.390338,2025-10-31 21:56:07.390338,D3,Chrome,Direct,2
S005218,U01541,2025-11-01 01:53:24.390338,2025-11-01 02:03:21.390338,D1,Safari,Google,2
S005219,U01973,2025-10-31 10:39:48.390338,2025-10-31 10:55:20.390338,D3,Firefox,Direct,4
S005220,U00958,2025-11-01 02:53:13.390338,2025-11-01 03:03:55.390338,D1,Chrome,Google,3
S005221,U01903,2025-10-31 12:05:14.390338,2025-10-31 12:26:41.390338,D1,Firefox,Direct,5
S005222,U01538,2025-10-31 17:56:08.390338,2025-10-31 18:11:52.390338,D2,Firefox,Direct,3
S005223,U00977,2025-10-31 06:01:15.390338,2025-10-31 06:04:13.390338,D1,Chrome,Facebook,1
S005224,U01731,2025-10-31 19:16:14.390338,2025-10-31 19:22:16.390338,D3,Firefox,Direct,1
S005225,U01105,2025-10-31 07:38:20.390338,2025-10-31 07:46:45.390338,D2,Chrome,Organic,2
S005226,U00657,2025-10-31 07:36:45.390338,2025-10-31 07:45:35.390338,D1,Safari,Facebook,2
S005227,U01563,2025-11-01 02:28:28.390338,2025-11-01 02:44:28.390338,D1,Safari,Google,2
S005228,U00681,2025-10-31 23:04:05.390338,2025-10-31 23:35:01.390338,D2,Edge,Organic,4
S005229,U01058,2025-11-01 00:50:00.390338,2025-11-01 01:03:20.390338,D3,Edge,Facebook,4
S005230,U01801,2025-10-31 12:14:11.390338,2025-10-31 12:26:55.390338,D1,Firefox,Direct,3
S005231,U01515,2025-10-31 05:01:25.390338,2025-10-31 05:21:12.390338,D2,Safari,Email,3
S005232,U01687,2025-11-01 02:19:41.390338,2025-11-01 02:29:16.390338,D1,Firefox,Facebook,2
S005233,U00861,2025-11-01 01:30:00.390338,2025-11-01 01:47:09.390338,D3,Firefox,Facebook,3
S005234,U00189,2025-11-01 02:10:44.390338,2025-11-01 02:17:13.390338,D1,Edge,Email,2
S005235,U00235,2025-10-31 08:37:44.390338,2025-10-31 08:52:24.390338,D2,Firefox,Facebook,4
S005236,U00101,2025-11-01 01:12:40.390338,2025-11-01 01:22:27.390338,D3,Chrome,Facebook,2
S005237,U01208,2025-10-31 14:35:08.390338,2025-10-31 14:50:01.390338,D1,Chrome,Organic,3
S005238,U00004,2025-11-01 02:05:06.390338,2025-11-01 02:08:37.390338,D2,Firefox,Facebook,2
S005239,U00165,2025-11-01 02:21:26.390338,2025-11-01 02:44:50.390338,D3,Chrome,Organic,3
S005240,U01192,2025-10-31 05:33:00.390338,2025-10-31 05:45:27.390338,D2,Edge,Email,2
S005241,U01167,2025-10-31 14:34:54.390338,2025-10-31 14:57:08.390338,D3,Safari,Google,4
S005242,U01729,2025-11-01 11:51:01.390338,2025-11-01 12:04:32.390338,D3,Firefox,Organic,3
S005243,U00570,2025-11-01 22:57:28.390338,2025-11-01 23:13:23.390338,D3,Chrome,Organic,3
S005244,U00583,2025-11-01 12:10:54.390338,2025-11-01 12:24:13.390338,D1,Firefox,Facebook,2
S005245,U00616,2025-11-01 17:01:03.390338,2025-11-01 17:21:45.390338,D3,Edge,Facebook,4
S005246,U01877,2025-11-01 16:55:07.390338,2025-11-01 17:06:06.390338,D1,Firefox,Direct,3
S005247,U00350,2025-11-02 01:24:15.390338,2025-11-02 01:26:33.390338,D3,Safari,Google,2
S005248,U01878,2025-11-01 08:32:41.390338,2025-11-01 08:42:39.390338,D3,Chrome,Google,2
S005249,U01526,2025-11-02 00:30:01.390338,2025-11-02 00:45:13.390338,D3,Safari,Email,2
S005250,U00982,2025-11-01 19:07:31.390338,2025-11-01 19:15:53.390338,D3,Edge,Organic,2
S005251,U01508,2025-11-02 02:18:40.390338,2025-11-02 02:25:56.390338,D1,Safari,Email,2
S005252,U01266,2025-11-01 15:52:29.390338,2025-11-01 16:21:39.390338,D2,Edge,Email,4
S005253,U00531,2025-11-01 15:34:43.390338,2025-11-01 15:47:11.390338,D2,Firefox,Email,2
S005254,U00975,2025-11-01 20:45:24.390338,2025-11-01 20:56:26.390338,D2,Chrome,Organic,2
S005255,U01932,2025-11-01 17:39:19.390338,2025-11-01 18:03:40.390338,D3,Edge,Direct,4
S005256,U01673,2025-11-01 15:56:20.390338,2025-11-01 16:09:13.390338,D2,Firefox,Email,2
S005257,U01802,2025-11-01 10:03:34.390338,2025-11-01 10:10:39.390338,D3,Firefox,Google,2
S005258,U00473,2025-11-01 12:06:20.390338,2025-11-01 12:17:52.390338,D2,Safari,Email,3
S005259,U00496,2025-11-01 05:58:36.390338,2025-11-01 06:13:02.390338,D3,Safari,Facebook,2
S005260,U00643,2025-11-01 21:10:41.390338,2025-11-01 21:31:36.390338,D1,Safari,Direct,3
S005261,U00322,2025-11-01 06:19:17.390338,2025-11-01 06:45:17.390338,D2,Edge,Email,4
S005262,U01530,2025-11-01 10:19:33.390338,2025-11-01 10:33:14.390338,D3,Firefox,Direct,3
S005263,U00256,2025-11-01 20:44:00.390338,2025-11-01 21:08:05.390338,D3,Firefox,Facebook,4
S005264,U00845,2025-11-01 16:03:22.390338,2025-11-01 16:22:22.390338,D3,Firefox,Organic,2
S005265,U00020,2025-11-01 11:42:37.390338,2025-11-01 12:00:18.390338,D2,Firefox,Direct,3
S005266,U01606,2025-11-01 17:24:51.390338,2025-11-01 17:37:19.390338,D3,Edge,Organic,2
S005267,U01327,2025-11-01 09:01:28.390338,2025-11-01 09:08:15.390338,D2,Safari,Facebook,2
S005268,U01279,2025-11-02 01:23:14.390338,2025-11-02 01:41:13.390338,D2,Safari,Direct,2
S005269,U01970,2025-11-01 05:16:20.390338,2025-11-01 05:24:49.390338,D3,Safari,Facebook,2
S005270,U00487,2025-11-01 20:49:03.390338,2025-11-01 21:16:18.390338,D2,Chrome,Google,5
S005271,U00940,2025-11-01 19:30:02.390338,2025-11-01 19:49:12.390338,D1,Safari,Facebook,3
S005272,U00961,2025-11-01 19:52:42.390338,2025-11-01 20:07:32.390338,D3,Chrome,Organic,3
S005273,U01574,2025-11-01 10:34:32.390338,2025-11-01 10:47:58.390338,D3,Chrome,Google,2
S005274,U01240,2025-11-01 23:19:55.390338,2025-11-01 23:25:13.390338,D3,Chrome,Email,1
S005275,U01167,2025-11-02 00:46:28.390338,2025-11-02 00:58:21.390338,D1,Safari,Google,2
S005276,U01754,2025-11-01 10:58:23.390338,2025-11-01 11:12:35.390338,D2,Firefox,Email,3
S005277,U00992,2025-11-01 22:27:07.390338,2025-11-01 22:39:05.390338,D3,Safari,Facebook,3
S005278,U01999,2025-11-01 13:42:26.390338,2025-11-01 13:49:37.390338,D1,Edge,Facebook,3
S005279,U00892,2025-11-02 02:33:29.390338,2025-11-02 02:38:56.390338,D2,Edge,Facebook,1
S005280,U00765,2025-11-01 11:27:05.390338,2025-11-01 11:39:40.390338,D3,Chrome,Email,3
S005281,U01836,2025-11-01 10:32:52.390338,2025-11-01 10:49:48.390338,D2,Safari,Google,4
S005282,U00449,2025-11-01 15:49:47.390338,2025-11-01 15:53:46.390338,D3,Chrome,Google,2
S005283,U00219,2025-11-01 03:46:25.390338,2025-11-01 04:05:52.390338,D3,Chrome,Google,3
S005284,U01116,2025-11-02 01:55:03.390338,2025-11-02 02:12:52.390338,D1,Firefox,Direct,2
S005285,U00664,2025-11-01 03:53:50.390338,2025-11-01 04:13:42.390338,D2,Firefox,Direct,4
S005286,U00210,2025-11-01 14:12:02.390338,2025-11-01 14:22:58.390338,D3,Safari,Direct,3
S005287,U01523,2025-11-01 05:10:45.390338,2025-11-01 05:27:34.390338,D3,Firefox,Facebook,4
S005288,U01457,2025-11-01 07:41:40.390338,2025-11-01 07:48:52.390338,D3,Edge,Organic,2
S005289,U00753,2025-11-01 12:08:44.390338,2025-11-01 12:26:06.390338,D2,Chrome,Email,2
S005290,U01104,2025-11-01 21:07:53.390338,2025-11-01 21:14:51.390338,D1,Chrome,Google,1
S005291,U01293,2025-11-01 23:44:37.390338,2025-11-01 23:54:22.390338,D3,Safari,Direct,3
S005292,U00515,2025-11-01 04:50:19.390338,2025-11-01 04:59:46.390338,D1,Safari,Facebook,3
S005293,U01859,2025-11-01 20:28:13.390338,2025-11-01 20:56:51.390338,D1,Edge,Google,4
S005294,U00476,2025-11-01 08:12:16.390338,2025-11-01 08:29:58.390338,D3,Chrome,Email,3
S005295,U00353,2025-11-01 18:43:47.390338,2025-11-01 19:04:20.390338,D1,Safari,Direct,3
S005296,U00892,2025-11-01 06:50:17.390338,2025-11-01 06:56:19.390338,D2,Chrome,Google,2
S005297,U00016,2025-11-01 07:14:25.390338,2025-11-01 07:35:55.390338,D1,Chrome,Email,3
S005298,U01168,2025-11-01 21:38:20.390338,2025-11-01 21:55:50.390338,D2,Safari,Organic,3
S005299,U01480,2025-11-01 09:28:15.390338,2025-11-01 09:42:59.390338,D3,Chrome,Direct,2
S005300,U00469,2025-11-01 18:18:58.390338,2025-11-01 18:30:59.390338,D1,Firefox,Email,2
S005301,U01467,2025-11-02 01:36:45.390338,2025-11-02 01:50:51.390338,D2,Chrome,Email,3
S005302,U01367,2025-11-02 02:40:03.390338,2025-11-02 02:56:07.390338,D3,Safari,Email,3
S005303,U00925,2025-11-01 15:54:50.390338,2025-11-01 15:58:29.390338,D2,Chrome,Facebook,2
S005304,U00061,2025-11-01 10:53:29.390338,2025-11-01 10:58:58.390338,D3,Edge,Direct,3
S005305,U00151,2025-11-01 16:30:29.390338,2025-11-01 16:35:38.390338,D1,Firefox,Google,2
S005306,U00586,2025-11-01 21:29:10.390338,2025-11-01 21:47:11.390338,D1,Safari,Google,3
S005307,U00501,2025-11-01 03:48:10.390338,2025-11-01 04:00:15.390338,D1,Edge,Google,3
S005308,U00035,2025-11-01 17:33:38.390338,2025-11-01 17:53:36.390338,D2,Edge,Organic,3
S005309,U01252,2025-11-01 06:19:23.390338,2025-11-01 06:33:21.390338,D3,Chrome,Email,2
S005310,U00973,2025-11-02 01:50:31.390338,2025-11-02 02:09:50.390338,D1,Safari,Direct,4
S005311,U00708,2025-11-01 09:36:02.390338,2025-11-01 09:51:00.390338,D3,Chrome,Facebook,2
S005312,U00433,2025-11-01 07:33:20.390338,2025-11-01 07:47:20.390338,D1,Safari,Email,3
S005313,U00839,2025-11-02 00:38:48.390338,2025-11-02 00:56:45.390338,D3,Chrome,Google,3
S005314,U00246,2025-11-01 20:43:56.390338,2025-11-01 20:57:39.390338,D2,Chrome,Facebook,4
S005315,U00006,2025-11-01 03:39:39.390338,2025-11-01 03:47:31.390338,D1,Chrome,Organic,2
S005316,U00657,2025-11-01 18:34:51.390338,2025-11-01 18:48:36.390338,D2,Edge,Google,3
S005317,U00001,2025-11-01 16:00:00.390338,2025-11-01 16:05:31.390338,D3,Firefox,Organic,2
S005318,U01198,2025-11-01 20:45:58.390338,2025-11-01 20:51:21.390338,D3,Chrome,Facebook,3
S005319,U01513,2025-11-01 03:31:59.390338,2025-11-01 03:44:09.390338,D1,Chrome,Facebook,2
S005320,U01243,2025-11-01 12:33:21.390338,2025-11-01 12:42:13.390338,D3,Edge,Organic,3
S005321,U00146,2025-11-01 22:19:58.390338,2025-11-01 22:37:26.390338,D3,Chrome,Google,3
S005322,U01666,2025-11-01 18:04:02.390338,2025-11-01 18:15:09.390338,D1,Chrome,Organic,3
S005323,U00017,2025-11-01 19:05:22.390338,2025-11-01 19:31:33.390338,D2,Chrome,Google,3
S005324,U00181,2025-11-01 23:18:03.390338,2025-11-01 23:28:16.390338,D2,Chrome,Facebook,3
S005325,U00163,2025-11-01 23:59:07.390338,2025-11-02 00:19:12.390338,D3,Safari,Organic,3
S005326,U00006,2025-11-01 23:32:27.390338,2025-11-01 23:50:08.390338,D1,Firefox,Facebook,4
S005327,U01144,2025-11-01 12:14:52.390338,2025-11-01 12:27:38.390338,D3,Firefox,Direct,2
S005328,U00981,2025-11-01 03:32:21.390338,2025-11-01 03:57:03.390338,D2,Safari,Google,4
S005329,U00606,2025-11-02 01:41:28.390338,2025-11-02 01:54:54.390338,D3,Chrome,Organic,2
S005330,U01173,2025-11-01 05:16:41.390338,2025-11-01 05:27:39.390338,D1,Chrome,Email,4
S005331,U00512,2025-11-01 19:43:31.390338,2025-11-01 19:58:11.390338,D2,Chrome,Facebook,2
S005332,U00864,2025-11-01 18:02:50.390338,2025-11-01 18:31:56.390338,D2,Safari,Email,5
S005333,U00644,2025-11-01 05:38:33.390338,2025-11-01 05:49:18.390338,D2,Firefox,Direct,3
S005334,U00392,2025-11-01 06:27:23.390338,2025-11-01 06:43:27.390338,D2,Chrome,Direct,3
S005335,U01135,2025-11-01 06:32:28.390338,2025-11-01 06:46:38.390338,D1,Chrome,Google,3
S005336,U01349,2025-11-01 11:46:35.390338,2025-11-01 11:54:29.390338,D2,Firefox,Email,2
S005337,U00308,2025-11-01 22:38:52.390338,2025-11-01 22:48:05.390338,D3,Firefox,Google,3
S005338,U00607,2025-11-02 18:17:24.390338,2025-11-02 18:36:11.390338,D1,Safari,Facebook,3
